race,wealth,weight
Hispanic,-3800,6755.2233381
Hispanic,-3800,6764.1405954
Hispanic,-3800,6784.0433096
Hispanic,-3800,6779.7061869
Hispanic,-4050,3454.2376917
Hispanic,-4380,4199.0756229
Hispanic,-4500,4325.0652477
Hispanic,-4560,4285.47038
Hispanic,-4600,6870.6798095
Hispanic,-4600,6887.7605333
Hispanic,-4700,6900.2426033
Hispanic,-4700,6903.0002322
Hispanic,-4700,6858.0390454
Hispanic,-4860,4263.3226337
Hispanic,-4999,5960.0000067
Hispanic,-5050,5869.6801438
Hispanic,-5120,7988.1904346
Hispanic,-5120,2314.1994637
Hispanic,-5120,2311.7312445
Hispanic,-5120,2312.5499786
Hispanic,-5130,2315.5650785
Hispanic,-5130,2314.528838
Hispanic,-5150,5886.9419013
Hispanic,-5150,5895.6762057
Hispanic,-5249,1747.3335385
Hispanic,-5380,3062.6480753
Hispanic,-5380,3092.6158521
Hispanic,-5380,3127.2460246
Hispanic,-5380,3064.8336127
Hispanic,-5380,3069.8096253
Hispanic,-5500,772.55422089
Hispanic,-5800,5616.7047592
Hispanic,-5960,4289.5119112
Hispanic,-6150,5874.7416445
Hispanic,-6150,5875.7687379
Hispanic,-6360,4268.3505599
Hispanic,-6390,4019.6103309
Hispanic,-6390,4026.0848313
Hispanic,-6390,4008.8416223
Hispanic,-6500,767.92804932
Hispanic,-7290,3980.4170959
Hispanic,-7390,3997.1483762
Hispanic,-8440,4209.0273943
Hispanic,-9970,4216.1286925
Hispanic,-10600,5384.4691802
Hispanic,-10600,5360.847767
Hispanic,-10600,5357.1783673
Hispanic,-10600,5328.5615954
Hispanic,-10700,5360.9007797
Hispanic,-12020,1162.6523139
Hispanic,-12020,1159.252888
Hispanic,-12120,1162.5729211
Hispanic,-12120,1160.2250682
Hispanic,-12220,1158.5361735
Hispanic,-12880,5576.4313352
Hispanic,-13610,7364.4544283
Hispanic,-14409,6237.6174908
Hispanic,-14409,6232.180622
Hispanic,-14419,6236.1674809
Hispanic,-14520,4285.8987627
Hispanic,-14620,4295.7730392
Hispanic,-14620,4288.741835
Hispanic,-14660,4290.0374226
Hispanic,-14670,4290.9872163
Hispanic,-14919,6217.8720996
Hispanic,-15009,6209.6749954
Hispanic,-15380,10420.518007
Hispanic,-15380,10381.872986
Hispanic,-15380,10395.143189
Hispanic,-15800,7675.0566459
Hispanic,-15800,7678.6179369
Hispanic,-15810,7670.3763831
Hispanic,-15810,7682.5933814
Hispanic,-15810,7670.0261448
Hispanic,-16280,10433.599021
Hispanic,-16380,10407.208201
Hispanic,-17599,5985.4272978
Hispanic,-18060,6157.7484833
Hispanic,-18060,6145.7215656
Hispanic,-18710,5201.6902374
Hispanic,-18710,5188.3644249
Hispanic,-18710,5224.205435
Hispanic,-18710,5197.2619379
Hispanic,-18710,5206.9557798
Hispanic,-18880,3331.2536082
Hispanic,-18960,6151.0083536
Hispanic,-19000,7387.840891
Hispanic,-19050,3329.8994522
Hispanic,-19070,3344.2378942
Hispanic,-19100,5645.4530651
Hispanic,-19100,5643.0951982
Hispanic,-19100,5649.4015101
Hispanic,-19100,5656.8042799
Hispanic,-19160,6166.5710122
Hispanic,-19570,3335.361903
Hispanic,-19660,3349.9595167
Hispanic,-20060,6178.5863844
Hispanic,-20100,5642.3918235
Hispanic,-20548,6326.2251543
Hispanic,-20548,6338.9451858
Hispanic,-21400,7354.7457692
Hispanic,-22410,7381.4014576
Hispanic,-22448,6330.6497332
Hispanic,-22500,5783.7508791
Hispanic,-22500,5760.0206531
Hispanic,-22550,7386.1234976
Hispanic,-22580,3976.3749445
Hispanic,-22580,3982.4022845
Hispanic,-22590,3972.6335021
Hispanic,-22600,3979.4747089
Hispanic,-22800,7377.9648823
Hispanic,-22800,7373.9641878
Hispanic,-22900,7383.1250507
Hispanic,-22900,7392.7996286
Hispanic,-23000,7374.8834185
Hispanic,-23500,5780.9985629
Hispanic,-23580,3985.3109555
Hispanic,-24500,5761.3552887
Hispanic,-24500,5781.1369701
Hispanic,-25600,4310.0486397
Hispanic,-26000,4306.6913786
Hispanic,-26500,4313.2194082
Hispanic,-27300,4302.6391356
Hispanic,-29130,4316.3697018
Hispanic,-31348,6322.7947647
Hispanic,-31410,4498.9635104
Hispanic,-31410,4484.652105
Hispanic,-31420,4488.8757686
Hispanic,-31510,4492.3750507
Hispanic,-31520,4495.6799511
Hispanic,-36890,3570.2206646
Hispanic,-37690,3549.2885827
Hispanic,-37880,5910.2472478
Hispanic,-37880,5796.1988085
Hispanic,-37880,5824.6665501
Hispanic,-37880,5866.3837114
Hispanic,-37880,5827.3966502
Hispanic,-37890,3552.468923
Hispanic,-38148,6323.5829577
Hispanic,-38890,3528.6114039
Hispanic,-38890,3553.9547498
Hispanic,-42760,7384.3788012000005
Hispanic,-42780,7292.0702877
Hispanic,-43500,7250.8748316
Hispanic,-43800,7249.2921998
Hispanic,-45100,7246.923838
Hispanic,-60550,7822.3365734
Hispanic,-61450,7697.3665434
Hispanic,-61650,7725.7013212
Hispanic,-62050,7730.1184417
Hispanic,-62410,1699.0342792
Hispanic,-62650,7777.8184339
Hispanic,-62700,1695.2081755
Hispanic,-63700,1701.0108036
Hispanic,-64900,1702.6920785
Hispanic,-65810,1702.1416587
Hispanic,-75800,5262.587969
Hispanic,-76100,5263.2439977
Hispanic,-76300,5276.030286
Hispanic,-76400,5265.4431505
Hispanic,-77500,5269.1258156
Hispanic,-98850,5449.755985
Hispanic,-98850,5465.782815
Hispanic,-98850,5473.8922565
Hispanic,-98855,5454.4553796
Hispanic,-98950,5455.4089935
Hispanic,-116970,562.1773996
Hispanic,-118050,554.01237738
Hispanic,-118200,563.6207355
Hispanic,-118930,551.79577236
Hispanic,-118950,556.06542501
Hispanic,-125450,5123.7174078
Hispanic,-135250,5116.0781188
Hispanic,-136240,5146.2935267
Hispanic,-136940,5125.7825386
Hispanic,-143650,5120.2389058
Other,991058000,13.280696694
Other,906978000,14.253072975
Other,906111000,14.37340903
Other,901337000,14.081088048
Other,890336000,14.694700805
Other,519865000,41.339770256
Other,404233000,41.159636088
Other,308815000,41.418730153
Other,295191000,41.437599903
Other,242097100,42.42012993
Other,234735100,42.316281939
Other,228839000,42.051573256
Other,218251800,42.3355606
Other,217060100,42.235610966
Other,211189000,41.52037547
Other,205081900,37.477818995
Other,189221400,37.090329392
Other,188508000,11.575974655
Other,186488900,37.886678972
Other,172171200,38.37445699
Other,169582000,37.426579615
Other,167957000,12.638392587
Other,164447000,12.489661549
Other,158801000,12.702946512
Other,152758000,13.177262077
Other,149975900,40.461603124
Other,131417600,40.213104077
Other,126818600,40.616324795
Other,124046000,39.3291919
Other,123431000,32.086859159
Other,122503000,31.791839677
Other,121928000,31.975944396
Other,121377900,40.145971732
Other,120099000,32.116387332
Other,118681890,58.704632749
Other,113880000,34.753594056
Other,113543100,58.387968314
Other,111861000,33.470866868
Other,109436000,35.113404903
Other,107534000,34.393469148
Other,106024000,60.694998054
Other,105895000,391.90904793
Other,105894000,393.66754972
Other,105894000,390.46551135
Other,105894000,389.74081098
Other,105894000,390.16287521
Other,98684000,34.804597579
Other,97875000,35.670550887
Other,97809000,35.406794387
Other,95438100,60.291640834
Other,94873100,58.953828932
Other,93438000,35.078666373
Other,92487000,34.894297073
Other,92350000,35.171352972
Other,92080000,35.063936823
Other,74985400,393.66754972
Other,74985400,390.46551135
Other,74985400,391.90904793
Other,74985400,390.16287521
Other,74984400,389.74081098
Other,63720620,41.326117119
Other,63142000,41.52037547
Other,62003320,41.243728828
Other,60345193,40.967065502
Other,58939190,41.224947363
Other,58203741,41.14635689
Other,58085000,41.418730153
Other,57804000,41.159636088
Other,57129400,33.119439572
Other,55951700,32.928751064
Other,54388000,41.339770256
Other,54157900,33.264904902
Other,53707100,389.74081098
Other,53707000,390.46551135
Other,53707000,390.16287521
Other,53706100,391.90904793
Other,53706000,393.66754972
Other,53340500,41.437599903
Other,52528630,34.667822127
Other,51855800,33.23432077
Other,47186700,655.79793757
Other,45432000,131.02197126
Other,45341800,130.82924314
Other,45164800,131.51480577
Other,45074000,131.65413435
Other,45009500,132.65691903
Other,44844100,571.58170372
Other,42655700,650.70729842
Other,41275310,33.08409645
Other,41141300,577.78691028
Other,40676700,643.82566379
Other,40026700,630.74741518
Other,39227700,666.87224225
Other,39125000,361.41344336
Other,38977000,363.7240426
Other,38947000,361.5541958
Other,38889000,356.58253335
Other,38848000,361.26391197
Other,37291750,402.42454737
Other,34819000,589.57992306
Other,34808080,38.626795089
Other,34807990,37.958208182
Other,34807990,38.723032954
Other,34806990,38.42252956
Other,34806990,38.806145042
Other,34759710,567.65928889
Other,34518580,1764.0729149
Other,34517580,1830.8197494
Other,34517580,1832.546713
Other,34517580,1829.3891178
Other,34516580,1809.7759895
Other,34235000,570.37755106
Other,33826000,334.46938595
Other,33291080,412.0537602
Other,31891000,59.336374664
Other,31795310,33.182086745
Other,31338000,330.99702913
Other,31074000,58.456192336
Other,30450000,58.970492182
Other,30040640,417.49115601
Other,29983000,60.429834208
Other,29940630,417.32871086
Other,29857910,421.62814643
Other,29558000,59.179526983
Other,29511800,404.94077331
Other,29483800,400.18190398
Other,29421800,413.29745825
Other,29345800,410.70050323
Other,29200000,513.4444572
Other,29041800,414.5400043
Other,27036000,503.83455274
Other,26885000,333.08403874
Other,26849000,325.36595473
Other,26712930,34.567213013
Other,26520000,325.24330729
Other,26294000,351.07088241
Other,26275310,32.651232846
Other,26140400,35.711364347
Other,26005000,34.950969086
Other,25337800,35.422788942
Other,25105000,37.620788772
Other,25103700,38.283432454
Other,25067000,38.378814837
Other,25028000,38.080982689
Other,24930000,38.461188123
Other,24858000,35.440572478
Other,24162000,355.39071583
Other,22965000,353.35292888
Other,22397200,36.892600516
Other,22249000,513.21162431
Other,22242300,157.42910634
Other,22240600,161.08673951
Other,22233600,149.4295551
Other,22231000,162.66597813
Other,22228100,160.74666008
Other,21624000,507.55849734
Other,21394000,353.60026776
Other,21275310,33.236859479
Other,20673000,356.10257974
Other,20657000,514.35721737
Other,19684800,1675.956783
Other,19218300,310.84146438
Other,19218300,308.46047373
Other,19217300,311.11142465
Other,19217300,295.52975046
Other,19217300,309.34708264
Other,18604900,1555.8046786
Other,18542700,1625.4655457
Other,18275310,28.118495027
Other,18027000,31.390740904
Other,17901000,31.261453519
Other,17877200,1634.1185162
Other,17665700,1598.1233178
Other,17442000,2430.8824875
Other,17440000,2456.0738536
Other,17440000,2323.2177183
Other,17440000,2422.3055645
Other,17435000,2396.717494
Other,16972000,31.329247963
Other,16741000,32.291284885
Other,16684800,1704.6306605
Other,16684600,1637.2282679
Other,16484800,1716.966263
Other,16417000,475.33471972
Other,16416000,500.40091666
Other,16416000,517.49620591
Other,16415000,533.35872256
Other,16415000,521.06321087
Other,15715400,317.09305382
Other,15376160,341.0320173
Other,14630000,336.7394589
Other,14628000,320.74495784
Other,14628000,335.99008982
Other,14628000,336.03535735
Other,14627000,328.93500779
Other,14576400,303.08920419
Other,14353000,300.81883852
Other,14353000,300.55780941
Other,14353000,285.7526572
Other,14353000,299.11286672
Other,14353000,298.25558975
Other,14075800,333.2687465
Other,14069800,341.77858466
Other,14068800,349.15617406
Other,14067800,349.10913901
Other,14055800,349.88776791
Other,13974000,266.50360613
Other,13631400,317.29975117
Other,13572500,316.77017024
Other,13571400,316.98198187
Other,13242000,473.38604885
Other,13221000,483.10771344
Other,13008500,3312.6862534
Other,13007500,3244.1019388
Other,13007500,3149.5730856
Other,13007500,3237.7578608
Other,13007500,3219.8265273
Other,12734000,263.24879446
Other,12734000,265.66576026
Other,12553000,41.197521755
Other,12552000,41.848622354
Other,12552000,43.526213361
Other,12552000,39.709405039
Other,12552000,41.77115643
Other,12492000,5507.4505434
Other,12474000,271.39276848
Other,12448000,465.81151881
Other,12414000,451.22664107
Other,12347000,5831.754306
Other,12208000,5654.464509
Other,12184000,5853.919823
Other,12088400,2301.221886
Other,12088300,2350.1849784
Other,12088300,2309.5070433
Other,12088300,2254.4772957
Other,12088200,2189.9430349
Other,11974000,254.40736833
Other,11960000,1657.7532607
Other,11960000,1575.3089105
Other,11960000,1645.843076
Other,11959000,1618.1580743
Other,11959000,1654.6045238
Other,11904000,474.59084705
Other,11763000,1423.2188983
Other,11684800,1713.705057
Other,11176100,324.98846278
Other,10906000,335.48169787
Other,10889900,1982.5532596
Other,10889800,1970.9544777
Other,10889800,1806.3210924
Other,10889800,1999.1895955
Other,10889800,1980.7009412
Other,10833800,1631.5770973
Other,10758000,1484.6849201
Other,10606000,340.93064734
Other,10565795,606.21854367
Other,10536895,654.96161758
Other,10535795,628.99951378
Other,10535795,652.61735946
Other,10532010,644.51538437
Other,10489000,109.68149828
Other,10368800,2209.7813794
Other,10248800,5890.8455078
Other,10156900,2691.6266984
Other,10125900,2652.5632599
Other,9990000,297.74266135
Other,9989000,299.41968658
Other,9989000,302.25340848
Other,9989000,285.60890379
Other,9988000,301.90447113
Other,9950800,2337.0982312
Other,9928900,2572.2478652
Other,9790900,2693.2480838
Other,9744730,542.07702082
Other,9714730,525.76981121
Other,9675730,517.77897825
Other,9633730,505.96708881
Other,9585730,534.08439648
Other,9446900,2671.1460643
Other,9422600,112.54811028
Other,9307891,1455.8010305
Other,9197881,1527.6408955
Other,8834800,2323.0785328
Other,8767891,1517.3067515
Other,8729800,2777.7859165
Other,8567881,1525.0043679
Other,8487000,344.76942338
Other,8318981,1527.1444969
Other,8095800,2281.3578882
Other,8073000,5890.8455078
Other,8041780,494.29718807
Other,8038220,541.84992018
Other,8025800,5831.754306
Other,8021700,538.14061714
Other,8015400,520.36334766
Other,7942710,554.63593517
Other,7942250,2219.1840572
Other,7915000,2214.6199476
Other,7915000,2301.9950793
Other,7915000,2146.0168597
Other,7905000,2245.6492071
Other,7905000,2221.2565041
Other,7733000,1458.4532734
Other,7671000,625.623655
Other,7671000,665.1463811
Other,7671000,649.13384606
Other,7671000,675.92699919
Other,7671000,673.50770115
Other,7667000,1486.8415734
Other,7634800,2779.4592026
Other,7423800,2379.5158875
Other,7274000,1542.8630255
Other,7192800,2737.4720538
Other,7108250,2251.5690039
Other,7007500,29.057643751
Other,6997000,1486.7737112
Other,6952000,136.51328571
Other,6906800,2523.8595995
Other,6903900,439.23936834
Other,6903000,433.31169233
Other,6903000,450.73431734
Other,6902900,420.87615357
Other,6902900,436.83994664
Other,6852800,2654.5857559
Other,6748500,27.750396367
Other,6607500,2414.1400579
Other,6607500,2355.7971195
Other,6586500,2380.9483119
Other,6556800,2283.5522428
Other,6539500,2389.3787967
Other,6473600,1639.2951419
Other,6463600,1667.3417769
Other,6453600,1676.2176705
Other,6443600,1595.8862641
Other,6396800,2756.6496955
Other,6371300,2313.0071424
Other,6363700,1679.4075375
Other,6290000,4703.2996563
Other,6259500,28.864334378
Other,6009500,30.042430125
Other,5970000,4834.3560193
Other,5647500,28.930771457
Other,5570000,1523.7645564
Other,5570000,4753.86515
Other,5488900,5654.464509
Other,5412500,1932.0348055
Other,5354100,2560.5358861
Other,5232800,5507.4505434
Other,5210000,5039.0507763
Other,5197900,1949.492276
Other,5172800,2793.1977234
Other,5160400,1761.7741845
Other,5130700,5890.8455078
Other,5109700,2312.179829
Other,5093800,1930.5017949
Other,5068700,5654.464509
Other,5042800,5831.754306
Other,5027000,5654.464509
Other,4978800,5853.919823
Other,4948800,1921.4521834
Other,4921000,5890.8455078
Other,4919000,5890.8455078
Other,4894000,5853.919823
Other,4891000,5831.754306
Other,4881000,5507.4505434
Other,4837000,5853.919823
Other,4667000,2536.2441635
Other,4663200,2538.7878066
Other,4462000,5507.4505434
Other,4330800,2771.9442336
Other,4239000,5831.754306
Other,4047000,1294.6963459
Other,3999120,1594.1943844
Other,3997540,2286.8924024
Other,3970000,1319.4643494
Other,3965550,1519.4755945
Other,3964550,1519.4062428
Other,3961000,4794.9513743
Other,3959550,1517.2716057
Other,3954550,1490.4642123
Other,3951850,1576.7266363
Other,3924000,136.07056105
Other,3883000,1358.3894523
Other,3866800,2752.6601899
Other,3837300,2037.3618284
Other,3793000,1314.4204961
Other,3778100,1632.7575436
Other,3777800,1623.7605114
Other,3776500,1646.9416875
Other,3775400,1631.6338578
Other,3773600,1488.4383141
Other,3757800,1491.7588057
Other,3756800,1377.9433437
Other,3755800,1493.9364563
Other,3755800,1493.0249237
Other,3755700,1459.7360145
Other,3752500,2496.9077346
Other,3752400,2505.7488097
Other,3751400,2531.7160196
Other,3751400,2394.7681808
Other,3751400,2470.5316027
Other,3735000,373.84305777
Other,3734000,410.06097213
Other,3732000,410.4772229
Other,3732000,413.69569484
Other,3731000,408.0610519
Other,3683000,1221.3368762
Other,3632800,2035.1972006
Other,3624400,2308.7739084
Other,3605600,2669.3140194
Other,3586000,136.24767799
Other,3582000,139.01316644
Other,3540500,2794.8802933
Other,3521700,2444.4047487
Other,3468700,4570.1308721
Other,3460300,1856.5940697
Other,3426000,5890.8455078
Other,3417700,4557.0582695
Other,3407000,5608.6114115
Other,3401000,5507.4505434
Other,3392700,4395.8736252
Other,3370000,5853.919823
Other,3367300,2025.2887701
Other,3356000,5831.754306
Other,3355000,5654.464509
Other,3334300,2054.410692
Other,3328700,1976.8608412
Other,3327800,1804.2350167
Other,3327600,1967.6743025
Other,3327000,1996.4203074
Other,3326500,1978.3594923
Other,3295000,5453.1507872
Other,3278000,131.46219034
Other,3266900,3297.7978571
Other,3263600,4681.2889759
Other,3252600,4472.1140425
Other,3238400,494.29718807
Other,3226000,2728.4259423
Other,3223500,541.84992018
Other,3217000,5309.334805
Other,3216000,5459.6194026
Other,3216000,1471.941619
Other,3213600,3522.295002
Other,3213500,3613.7305354
Other,3213500,3633.9705111
Other,3213500,3624.6359772
Other,3213400,3630.4295946
Other,3206000,5410.2095339
Other,3205900,554.63593517
Other,3205000,520.36334766
Other,3201700,538.14061714
Other,3195900,2992.2397937
Other,3194900,2989.6632303
Other,3129600,2086.0598055
Other,3127000,3019.8009019
Other,3114000,2975.7612694
Other,3062000,1385.7105241
Other,3061000,1502.3574658
Other,3048000,1501.4407951
Other,3042500,1500.1675402
Other,3039000,1625.2458921
Other,3037950,1467.9642432
Other,2922410,2288.7045537
Other,2895000,316.72505462
Other,2890000,329.37744896
Other,2889000,332.88195252
Other,2886000,323.29204654
Other,2871000,317.15921104
Other,2870000,3511.0108181
Other,2870000,610.83520415
Other,2870000,649.42369465
Other,2870000,633.78966286
Other,2870000,659.9494812
Other,2870000,657.58737037
Other,2867850,2275.8503439
Other,2858000,2138.2443664
Other,2857900,2222.6061927
Other,2857900,2072.0071928
Other,2857900,2168.2035202
Other,2856900,2144.6520481
Other,2818000,2728.6111961
Other,2813000,5853.919823
Other,2813000,5654.464509
Other,2813000,5507.4505434
Other,2813000,5890.8455078
Other,2813000,5831.754306
Other,2802300,5721.6795028
Other,2802300,4427.5009616
Other,2802300,4778.3088052
Other,2802300,4928.208664
Other,2802300,4466.5311455
Other,2730100,6304.9085445
Other,2730100,6430.5526898
Other,2730100,6194.0829992
Other,2729100,6665.1670951
Other,2729100,6476.3241098
Other,2685000,1229.6379368
Other,2651000,1124.6200464
Other,2592100,708.71598284
Other,2591100,681.80132765
Other,2591100,730.62181092
Other,2591100,710.10641939
Other,2591100,684.7007089
Other,2456000,4094.6504403
Other,2455000,4754.0247517
Other,2455000,3680.7704287
Other,2455000,3969.1330546
Other,2455000,3711.8335217
Other,2424200,1524.9098657
Other,2421500,2480.157279
Other,2421500,2482.1432507
Other,2421300,1522.6870663
Other,2420500,2520.5465301
Other,2420500,2424.3811253
Other,2420500,2320.5570917
Other,2386900,2332.3379952
Other,2386070,2345.2535099
Other,2385740,2366.8553166
Other,2385060,2138.4818594
Other,2384870,2343.2340547
Other,2324700,1275.4141656
Other,2314020,5196.4611226
Other,2310020,5321.988018
Other,2306020,5325.4936007
Other,2306020,5280.2026674
Other,2304700,1205.08724
Other,2296020,5486.9880817
Other,2287600,279.67141433
Other,2287600,291.59002948
Other,2287600,292.73888832
Other,2287600,289.44244516
Other,2287600,277.48899565
Other,2279700,5214.4891512
Other,2274700,1346.2650942
Other,2274700,1232.0053368
Other,2267030,5675.9323233
Other,2264700,1268.1297633
Other,2230300,1523.9794345
Other,2153300,5350.5191087
Other,2152300,5791.5970327000005
Other,2151300,5620.2308312
Other,2151300,5631.2571631
Other,2150300,5571.3711423
Other,2113900,1490.0003547
Other,2097000,1406.511897
Other,2081000,54.377004339
Other,2050000,5381.5159985
Other,2050000,4492.8744774
Other,2050000,4635.3673419
Other,2050000,4201.3739823
Other,2049000,4164.8393104
Other,2031600,1177.8015328
Other,2014800,3032.0543247
Other,1999000,53.661624559
Other,1986800,6259.4039604
Other,1977200,2911.7518139
Other,1854400,3104.3430001
Other,1829800,4725.9927064
Other,1826400,2407.9610639000002
Other,1826400,2447.1746029
Other,1826400,2353.8085279
Other,1826400,2253.0067632
Other,1825400,2409.8892249
Other,1805500,8347.0550996
Other,1803900,7226.5480506
Other,1803400,7071.5124899
Other,1803200,7147.6782198
Other,1785250,7902.8110435
Other,1775000,5255.9610372
Other,1775000,4067.5564049
Other,1774000,2997.6265491
Other,1774000,4389.1155323
Other,1774000,4527.9242862
Other,1774000,4102.9882638
Other,1771700,7392.5473205
Other,1771500,7155.3457416
Other,1771100,2878.6900256
Other,1770000,3111.4304352
Other,1768250,3069.0944152
Other,1767000,6068.3945043
Other,1765920,2996.1241078
Other,1764500,6054.0528472
